timestamp (in IST),coin_gecko_id,symbol,name,price_in_usd,market_cap,24h_trade_volume
2022-02-13 05:30:00 IST +0530,juno-network,juno,JUNO,26.7594846250065,1075645178.1595964,6152154.985769321
2022-02-14 05:30:00 IST +0530,juno-network,juno,JUNO,27.183738368472863,1094954955.9354987,5807685.260697783
2022-02-15 05:30:00 IST +0530,juno-network,juno,JUNO,27.85263213049527,1126800542.7681596,6933765.910651968
2022-02-16 05:30:00 IST +0530,juno-network,juno,JUNO,29.742437871281417,1207323553.5714781,17690955.35506736
2022-02-17 05:30:00 IST +0530,juno-network,juno,JUNO,29.391768141507058,1282511300.1732326,4841217.202519099
2022-02-18 05:30:00 IST +0530,juno-network,juno,JUNO,29.01792322547627,1267609852.9448328,9526920.554236647
2022-02-19 05:30:00 IST +0530,juno-network,juno,JUNO,29.152626482036023,1271441983.6760561,8159071.115146815
2022-02-20 05:30:00 IST +0530,juno-network,juno,JUNO,29.145378812287355,1273873702.9286175,3872924.618552811
2022-02-21 05:30:00 IST +0530,juno-network,juno,JUNO,27.550719592055216,1211987090.0200543,5712243.752052504
2022-02-22 05:30:00 IST +0530,juno-network,juno,JUNO,27.48852202559743,1226171509.042885,9885459.070835976
2022-02-23 05:30:00 IST +0530,juno-network,juno,JUNO,28.911187309491957,1271697429.8900409,5130368.174270817
2022-02-24 05:30:00 IST +0530,juno-network,juno,JUNO,31.510092410026317,1386533635.5516207,16192904.864868801
2022-02-25 05:30:00 IST +0530,juno-network,juno,JUNO,30.304259719163937,1337551760.5142944,18852202.64951779
2022-02-26 05:30:00 IST +0530,juno-network,juno,JUNO,33.108801402922694,1461847943.7097697,8669558.27584528
2022-02-27 05:30:00 IST +0530,juno-network,juno,JUNO,36.94768541340006,1615602471.7636685,10999934.253458565
2022-02-28 05:30:00 IST +0530,juno-network,juno,JUNO,32.707085767331904,1452715685.5899968,10158606.36713733
2022-03-01 05:30:00 IST +0530,juno-network,juno,JUNO,37.88980895477063,1685904257.1979463,17167591.888150446
2022-03-02 05:30:00 IST +0530,juno-network,juno,JUNO,39.7280266222959,1763597546.1669655,14252458.862802258
2022-03-03 05:30:00 IST +0530,juno-network,juno,JUNO,43.69147030118179,1948705346.666797,16873960.7248124
2022-03-04 05:30:00 IST +0530,juno-network,juno,JUNO,45.51126669023956,2039722572.5750234,16656539.27439087
2022-03-05 05:30:00 IST +0530,juno-network,juno,JUNO,39.80794086671129,1785462370.7169962,18152538.289876536
2022-03-06 05:30:00 IST +0530,juno-network,juno,JUNO,42.9872682594934,1931306883.311582,12730463.093510963
2022-03-07 05:30:00 IST +0530,juno-network,juno,JUNO,40.823677277702,1822661331.7849288,10812502.223927803
2022-03-08 05:30:00 IST +0530,juno-network,juno,JUNO,42.6109723964355,1919423542.7942512,15891507.738681529
2022-03-09 05:30:00 IST +0530,juno-network,juno,JUNO,39.543371995441234,1779691203.0164137,12345938.864965584
2022-03-10 05:30:00 IST +0530,juno-network,juno,JUNO,42.159743646623355,1909107552.3816104,19789069.98861807
2022-03-11 05:30:00 IST +0530,juno-network,juno,JUNO,40.53745864782246,1829749683.7861154,10726282.654238125
2022-03-12 05:30:00 IST +0530,juno-network,juno,JUNO,39.411211439541454,1788426210.4570735,6518324.516413377
2022-03-13 05:30:00 IST +0530,juno-network,juno,JUNO,37.9990358321807,1720438476.4678307,6279190.788540447
2022-03-14 05:30:00 IST +0530,juno-network,juno,JUNO,34.71370772401337,1572389305.468641,13801229.734199695
2022-03-15 05:30:00 IST +0530,juno-network,juno,JUNO,34.67454966467819,1573439837.561885,14192930.444285695
2022-03-16 05:30:00 IST +0530,juno-network,juno,JUNO,35.868039845263276,1633069235.2726402,12262193.400666274
2022-03-17 05:30:00 IST +0530,juno-network,juno,JUNO,39.77870054207832,1771852951.21177,12269176.087269913
2022-03-18 05:30:00 IST +0530,juno-network,juno,JUNO,39.22996220531985,1789949846.4546235,8906857.290558686
2022-03-19 05:30:00 IST +0530,juno-network,juno,JUNO,37.32432226075607,1712942736.7493317,14179642.970366994
2022-03-20 05:30:00 IST +0530,juno-network,juno,JUNO,35.80229451481132,1638747350.555224,7771710.843733532
2022-03-21 05:30:00 IST +0530,juno-network,juno,JUNO,34.062400250964075,1562915272.0080385,4607828.751868358
2022-03-22 05:30:00 IST +0530,juno-network,juno,JUNO,33.18869870252138,1523297548.1879685,9593703.67601181
2022-03-23 05:30:00 IST +0530,juno-network,juno,JUNO,32.31302118652764,1485868780.2836835,7237060.511714543
2022-03-24 05:30:00 IST +0530,juno-network,juno,JUNO,31.729397320295632,1466658925.7170184,5700180.95965096
2022-03-25 05:30:00 IST +0530,juno-network,juno,JUNO,29.22534184496214,1350170301.1495085,12406345.993693007
2022-03-26 05:30:00 IST +0530,juno-network,juno,JUNO,27.29050194655129,1261395999.8885853,10779393.976492427
2022-03-27 05:30:00 IST +0530,juno-network,juno,JUNO,25.455916393555636,1181899630.6637986,9180468.830169702
2022-03-28 05:30:00 IST +0530,juno-network,juno,JUNO,27.227842913792333,1260854099.3121343,5995894.007540572
2022-03-29 05:30:00 IST +0530,juno-network,juno,JUNO,28.209973963319687,1313909577.3252113,8837736.207463795
2022-03-30 05:30:00 IST +0530,juno-network,juno,JUNO,26.70750449680122,1243773137.6014435,10994863.771373536
2022-03-31 05:30:00 IST +0530,juno-network,juno,JUNO,27.253226384820653,1271327536.4942095,5070274.127545581
2022-04-01 05:30:00 IST +0530,juno-network,juno,JUNO,25.694973930707803,1198400094.9078894,6595769.553149914
2022-04-02 05:30:00 IST +0530,juno-network,juno,JUNO,25.878725299937173,1205355773.7118444,6369393.190458932
2022-04-03 05:30:00 IST +0530,juno-network,juno,JUNO,27.063432873021604,1274039867.7578478,7451242.115355388
2022-04-04 05:30:00 IST +0530,juno-network,juno,JUNO,26.729568084912017,1253224919.4661384,6545501.7971294625
2022-04-05 05:30:00 IST +0530,juno-network,juno,JUNO,24.939195475549866,1171236182.7897243,9096932.380745647
2022-04-06 05:30:00 IST +0530,juno-network,juno,JUNO,23.542900497826704,1113179157.8371394,5725717.046764563
2022-04-07 05:30:00 IST +0530,juno-network,juno,JUNO,21.628563039797662,1017272291.5886929,3220045.038156554
2022-04-08 05:30:00 IST +0530,juno-network,juno,JUNO,22.760190084416255,1073396008.5790417,3192643.353330315
2022-04-09 05:30:00 IST +0530,juno-network,juno,JUNO,23.32025644047507,1097000397.7129457,15309173.385431359
2022-04-10 05:30:00 IST +0530,juno-network,juno,JUNO,21.497854474367134,1012640864.4543052,9588221.776194047
2022-04-11 05:30:00 IST +0530,juno-network,juno,JUNO,19.900548758514024,943705510.6714118,7316940.624190474
2022-04-12 05:30:00 IST +0530,juno-network,juno,JUNO,17.69217656259845,839906154.4761462,5508026.82470986
2022-04-13 05:30:00 IST +0530,juno-network,juno,JUNO,17.516643760460912,827812457.4832997,7582769.182245156
2022-04-14 05:30:00 IST +0530,juno-network,juno,JUNO,18.36577815020503,868403878.2853272,6022832.747052923
2022-04-15 05:30:00 IST +0530,juno-network,juno,JUNO,17.612676127531287,837159714.2741961,3406837.809305878
2022-04-16 05:30:00 IST +0530,juno-network,juno,JUNO,16.841950382699878,801326998.7577127,3587209.6342819976
2022-04-17 05:30:00 IST +0530,juno-network,juno,JUNO,15.985654605927715,763104778.7853104,5818760.758079321
2022-04-18 05:30:00 IST +0530,juno-network,juno,JUNO,16.038549014814265,764194028.5036699,4692748.088917567
2022-04-19 05:30:00 IST +0530,juno-network,juno,JUNO,15.926569908026204,759447902.7298886,6690164.146934718
2022-04-20 05:30:00 IST +0530,juno-network,juno,JUNO,17.048226072542217,812168943.7855159,6338192.186860877
2022-04-21 05:30:00 IST +0530,juno-network,juno,JUNO,16.81538353885678,811044721.882813,3896757.1164528425
2022-04-22 05:30:00 IST +0530,juno-network,juno,JUNO,16.51525266981542,792349986.787904,5381554.845487133
2022-04-23 05:30:00 IST +0530,juno-network,juno,JUNO,15.889820875334717,764680887.523802,11438279.021641755
2022-04-24 05:30:00 IST +0530,juno-network,juno,JUNO,15.771840147635121,760136416.2767434,3766633.1377797597
2022-04-25 05:30:00 IST +0530,juno-network,juno,JUNO,14.964258165520159,724060692.0409927,4830042.568929961
2022-04-26 05:30:00 IST +0530,juno-network,juno,JUNO,14.384800688789069,695659260.8876135,5067621.679887031
2022-04-27 05:30:00 IST +0530,juno-network,juno,JUNO,13.181469532408583,637761912.1096767,3290207.637624119
2022-04-28 05:30:00 IST +0530,juno-network,juno,JUNO,13.55941837690643,657624719.1179273,4585804.190665973
2022-04-29 05:30:00 IST +0530,juno-network,juno,JUNO,13.48549030739886,654485613.2090052,3845917.4447621033
2022-04-30 05:30:00 IST +0530,juno-network,juno,JUNO,12.253303669835553,597198861.0668833,2933703.055613954
2022-05-01 05:30:00 IST +0530,juno-network,juno,JUNO,11.193748388633686,544927993.1755556,2554592.166466199
2022-05-02 05:30:00 IST +0530,juno-network,juno,JUNO,10.744745332484827,523871319.31053203,2717921.3749800087
2022-05-03 05:30:00 IST +0530,juno-network,juno,JUNO,11.029435453912843,538952587.8278587,2647480.7837553145
2022-05-04 05:30:00 IST +0530,juno-network,juno,JUNO,11.091386305839315,545080975.4588516,3268030.798785658
2022-05-05 05:30:00 IST +0530,juno-network,juno,JUNO,12.921915449144159,632908984.1938703,3923095.7297631106
2022-05-06 05:30:00 IST +0530,juno-network,juno,JUNO,12.010095190950352,589639011.4455483,12493322.811615372
2022-05-07 05:30:00 IST +0530,juno-network,juno,JUNO,11.653965522495518,573472528.6111357,9751255.917434443
2022-05-08 05:30:00 IST +0530,juno-network,juno,JUNO,10.600475732139238,525241337.7119558,3406950.097044475
2022-05-09 05:30:00 IST +0530,juno-network,juno,JUNO,9.824252271732083,485829320.29845524,1699701.6083385395
2022-05-10 05:30:00 IST +0530,juno-network,juno,JUNO,7.626063320889196,384874154.0765787,3159302.8155942596
2022-05-11 05:30:00 IST +0530,juno-network,juno,JUNO,7.613534194412065,373761770.4495955,5818000.326560738
2022-05-12 05:30:00 IST +0530,juno-network,juno,JUNO,5.833463288264176,298041405.02086115,7928597.800903482
2022-05-13 05:30:00 IST +0530,juno-network,juno,JUNO,4.937920102373829,240005746.0722502,8123352.220892781
2022-05-14 05:30:00 IST +0530,juno-network,juno,JUNO,4.729224687071853,235763364.79303098,2176912.2524866266
2022-05-15 05:30:00 IST +0530,juno-network,juno,JUNO,6.089884680964016,300023036.73856056,3466884.535797585
2022-05-16 05:30:00 IST +0530,juno-network,juno,JUNO,8.27623241686487,409962603.23424375,5706254.594893219
2022-05-17 05:30:00 IST +0530,juno-network,juno,JUNO,7.59068828045116,379441700.2050766,3387991.603574882
2022-05-18 05:30:00 IST +0530,juno-network,juno,JUNO,8.144536807103544,407013660.4002692,2788470.7713858457
2022-05-19 05:30:00 IST +0530,juno-network,juno,JUNO,6.68768491317587,334201552.4293913,1922780.2162035988
2022-05-20 05:30:00 IST +0530,juno-network,juno,JUNO,6.879751645683365,348987020.9694344,1291002.2572511116
2022-05-21 05:30:00 IST +0530,juno-network,juno,JUNO,6.999713875805704,356076510.67639565,3432814.2965386193
2022-05-22 05:30:00 IST +0530,juno-network,juno,JUNO,7.093649382587187,361389231.62461215,1009932.2685162685
2022-05-23 05:30:00 IST +0530,juno-network,juno,JUNO,7.248530860533535,369878394.9291278,1128847.5429451782
2022-05-24 05:30:00 IST +0530,juno-network,juno,JUNO,7.245576324513962,370169187.75801575,1188672.4565283123
2022-05-25 05:30:00 IST +0530,juno-network,juno,JUNO,7.044267342067553,360308729.1275402,1412591.0345671575
2022-05-26 05:30:00 IST +0530,juno-network,juno,JUNO,6.725981768087791,344854558.93799603,825093.9974993
2022-05-27 05:30:00 IST +0530,juno-network,juno,JUNO,6.091112414287582,313569149.9494117,1042039.0176157072
2022-05-28 05:30:00 IST +0530,juno-network,juno,JUNO,5.535826162216998,284350329.2798933,1050796.285111431
2022-05-29 05:30:00 IST +0530,juno-network,juno,JUNO,5.609905670196074,288856533.67358464,867116.6539993479
2022-05-30 05:30:00 IST +0530,juno-network,juno,JUNO,5.585320329271495,287994376.1793685,1411053.583051201
2022-05-31 05:30:00 IST +0530,juno-network,juno,JUNO,5.9002298518213285,305006918.48224753,2232203.4891548073
2022-06-01 05:30:00 IST +0530,juno-network,juno,JUNO,5.751971940543862,297309616.2635205,1185726.8964038584
2022-06-02 05:30:00 IST +0530,juno-network,juno,JUNO,4.964961490266589,255953070.2320842,2764363.1805591937
2022-06-03 05:30:00 IST +0530,juno-network,juno,JUNO,5.108231243498549,264949969.2695958,779224.0330633483
2022-06-04 05:30:00 IST +0530,juno-network,juno,JUNO,4.8894134158864375,253754315.82287177,1701906.4651276416
2022-06-05 05:30:00 IST +0530,juno-network,juno,JUNO,4.778660579895133,247690368.51028162,809777.7527995112
2022-06-06 05:30:00 IST +0530,juno-network,juno,JUNO,4.289331634030983,223632934.5242219,2254306.2480474305
2022-06-07 05:30:00 IST +0530,juno-network,juno,JUNO,3.782955112336926,197236382.78221864,3984774.2236761856
2022-06-08 05:30:00 IST +0530,juno-network,juno,JUNO,3.78670124066336,198039982.31815162,1537592.2476659624
2022-06-09 05:30:00 IST +0530,juno-network,juno,JUNO,3.6047433594569713,188722206.84422106,269332.79843442136
2022-06-10 05:30:00 IST +0530,juno-network,juno,JUNO,3.481283962946315,182347198.48854682,60243.65309536881
2022-06-11 05:30:00 IST +0530,juno-network,juno,JUNO,3.2643265959066423,171113879.74509367,133633.37475784266
2022-06-12 05:30:00 IST +0530,juno-network,juno,JUNO,2.9850333397242466,156933700.57521045,175071.3948160136
2022-06-13 05:30:00 IST +0530,juno-network,juno,JUNO,2.8790730006249228,151326880.5126388,983846.6255276937
2022-06-14 05:30:00 IST +0530,juno-network,juno,JUNO,2.522114245107146,130558175.36749515,1127815.1362589195
2022-06-15 05:30:00 IST +0530,juno-network,juno,JUNO,2.5000783250623524,131669072.04786569,662800.1065601922
2022-06-16 05:30:00 IST +0530,juno-network,juno,JUNO,2.706164997214486,142778831.54361665,665594.8783268218
2022-06-17 05:30:00 IST +0530,juno-network,juno,JUNO,2.4075144076047046,127660910.78170288,380349.14579206886
2022-06-18 05:30:00 IST +0530,juno-network,juno,JUNO,2.364458560880013,126060984.64936674,663307.4798432465
2022-06-19 05:30:00 IST +0530,juno-network,juno,JUNO,2.2482873445348948,119027866.77696581,356732.8784028187
2022-06-20 05:30:00 IST +0530,juno-network,juno,JUNO,2.490826691239718,132174254.01211703,327247.04356998205
2022-06-21 05:30:00 IST +0530,juno-network,juno,JUNO,2.3786200141043996,126614371.77906182,578271.6390204057
2022-06-22 05:30:00 IST +0530,juno-network,juno,JUNO,2.352302477791584,125296332.11752036,704506.4379242182
2022-06-23 05:30:00 IST +0530,juno-network,juno,JUNO,2.3812832510140827,127646426.45275602,334308.47034102934
2022-06-24 05:30:00 IST +0530,juno-network,juno,JUNO,2.843577367236846,151307176.68628848,746694.7459700374
2022-06-25 05:30:00 IST +0530,juno-network,juno,JUNO,2.955537831851846,158663832.7533591,577167.0206517532
2022-06-26 05:30:00 IST +0530,juno-network,juno,JUNO,3.0232014591187792,160854917.13352627,507927.06092760514
2022-06-27 05:30:00 IST +0530,juno-network,juno,JUNO,2.8525014731919818,152879682.4667787,531716.1355609786
2022-06-28 05:30:00 IST +0530,juno-network,juno,JUNO,2.729016135159256,146283880.3632476,459250.6020786137
2022-06-29 05:30:00 IST +0530,juno-network,juno,JUNO,2.5425997714577138,136280807.92123017,471513.44905760064
2022-06-30 05:30:00 IST +0530,juno-network,juno,JUNO,2.5273623378632046,136110746.25627363,699235.5537030849
2022-07-01 05:30:00 IST +0530,juno-network,juno,JUNO,2.479519551494143,132275779.29590313,619122.1488203905
2022-07-02 05:30:00 IST +0530,juno-network,juno,JUNO,2.604545238772909,140838593.54128474,719764.1751864575
2022-07-03 05:30:00 IST +0530,juno-network,juno,JUNO,2.5147573859362558,136255488.32872444,528969.9565220912
2022-07-04 05:30:00 IST +0530,juno-network,juno,JUNO,2.50833743147189,135880536.5463588,453368.8407209096
2022-07-05 05:30:00 IST +0530,juno-network,juno,JUNO,2.6341482712372444,143053620.57686302,383267.91184316576
2022-07-06 05:30:00 IST +0530,juno-network,juno,JUNO,2.708474021570926,147171211.2182975,785261.5851790918
2022-07-07 05:30:00 IST +0530,juno-network,juno,JUNO,2.7020268784914543,146796488.5076774,508364.56675605994
2022-07-08 05:30:00 IST +0530,juno-network,juno,JUNO,2.9050395168758665,158089580.0760899,760127.652063402
2022-07-09 05:30:00 IST +0530,juno-network,juno,JUNO,2.8125724657467313,153380760.5656078,688360.9769062559
2022-07-10 05:30:00 IST +0530,juno-network,juno,JUNO,2.8180810271941366,153311406.86729258,304539.88431623555
2022-07-11 05:30:00 IST +0530,juno-network,juno,JUNO,2.7978623186220193,152920657.1090238,296815.0411125818
2022-07-12 05:30:00 IST +0530,juno-network,juno,JUNO,2.585244656045751,141300431.81809315,801880.577491133
2022-07-13 05:30:00 IST +0530,juno-network,juno,JUNO,2.5243866048696635,137264667.05811983,383753.4048973403
2022-07-14 05:30:00 IST +0530,juno-network,juno,JUNO,2.525408611422119,138468612.70731503,488100.73435950984
2022-07-15 05:30:00 IST +0530,juno-network,juno,JUNO,2.798998156555282,153936347.01976416,675605.0730453598
2022-07-16 05:30:00 IST +0530,juno-network,juno,JUNO,2.8203576728121127,154981030.87582615,471014.13671317033
2022-07-17 05:30:00 IST +0530,juno-network,juno,JUNO,2.893358180578974,159420364.21511155,329596.34149693936
2022-07-18 05:30:00 IST +0530,juno-network,juno,JUNO,2.8275602007338345,157558871.93271086,374771.53224477003
2022-07-19 05:30:00 IST +0530,juno-network,juno,JUNO,3.1403767570002192,172723272.56815055,938110.0703346591
2022-07-20 05:30:00 IST +0530,juno-network,juno,JUNO,3.478706328087752,192232230.51403242,771397.2652426905
2022-07-21 05:30:00 IST +0530,juno-network,juno,JUNO,3.2601493213980155,180645938.66722327,923121.1260980724
2022-07-22 05:30:00 IST +0530,juno-network,juno,JUNO,3.6258594841828904,201161557.81778875,1152561.7923083766
2022-07-23 05:30:00 IST +0530,juno-network,juno,JUNO,3.5237516425343887,195682490.6847976,1183956.778869234
2022-07-24 05:30:00 IST +0530,juno-network,juno,JUNO,3.3920607869624164,189068945.12377858,741982.6110436816
2022-07-25 05:30:00 IST +0530,juno-network,juno,JUNO,3.5518457078906773,198468388.5259607,1099155.9552659239
2022-07-26 05:30:00 IST +0530,juno-network,juno,JUNO,3.2430315911807903,182788935.19284824,1104251.6840769188
2022-07-27 05:30:00 IST +0530,juno-network,juno,JUNO,3.2969684962863464,184299217.99834257,644134.3552331699
2022-07-28 05:30:00 IST +0530,juno-network,juno,JUNO,3.7442751744252614,209858789.31068936,899996.6634327782
2022-07-29 05:30:00 IST +0530,juno-network,juno,JUNO,4.176688693458885,232990512.8301556,1148260.1799990349
2022-07-30 05:30:00 IST +0530,juno-network,juno,JUNO,4.2750692433536015,240554763.06946337,1244519.203425511
2022-07-31 05:30:00 IST +0530,juno-network,juno,JUNO,4.467639576428062,250377849.252374,1854331.9693057046
2022-08-01 05:30:00 IST +0530,juno-network,juno,JUNO,4.275825408354372,239247684.47332022,1150907.8032283625
2022-08-02 05:30:00 IST +0530,juno-network,juno,JUNO,4.2602465492254264,236849118.40118247,861490.2645192015
2022-08-03 05:30:00 IST +0530,juno-network,juno,JUNO,4.199798175254955,236549364.44765335,1006169.1314199007
2022-08-04 05:30:00 IST +0530,juno-network,juno,JUNO,4.441758145876148,249485799.82249638,1190659.6641793847
2022-08-05 05:30:00 IST +0530,juno-network,juno,JUNO,4.5621052451290725,255869119.6766652,756310.5929575762
2022-08-06 05:30:00 IST +0530,juno-network,juno,JUNO,4.944794556343403,279267360.7987052,1057741.0185904473
2022-08-07 05:30:00 IST +0530,juno-network,juno,JUNO,4.9543143256264335,280244926.18695015,784329.6609699797
2022-08-08 05:30:00 IST +0530,juno-network,juno,JUNO,5.54339234074328,313934470.39181584,1142481.6996270095
2022-08-09 05:30:00 IST +0530,juno-network,juno,JUNO,5.81087254569886,329470365.5663569,1124441.1361017758
2022-08-10 05:30:00 IST +0530,juno-network,juno,JUNO,5.6730387050235915,323564895.5812936,1094855.276397543
2022-08-11 05:30:00 IST +0530,juno-network,juno,JUNO,5.9769543079980405,339542905.80814123,1195799.5887319837
2022-08-12 05:30:00 IST +0530,juno-network,juno,JUNO,5.771591690762281,329098057.154495,1325296.0852312911
2022-08-13 05:30:00 IST +0530,juno-network,juno,JUNO,6.109900711061079,348035588.5812958,1399087.7580769428
2022-08-14 05:30:00 IST +0530,juno-network,juno,JUNO,6.078957128371387,347979879.9484826,1105850.8358195024
2022-08-15 05:30:00 IST +0530,juno-network,juno,JUNO,5.940887080187215,338892093.13154,815205.36814813
2022-08-16 05:30:00 IST +0530,juno-network,juno,JUNO,5.793149952010751,331564661.35345256,991629.0356180214
2022-08-17 05:30:00 IST +0530,juno-network,juno,JUNO,5.868602682155367,336031009.3248854,788356.6104427105
2022-08-18 05:30:00 IST +0530,juno-network,juno,JUNO,6.103028416622404,345218959.6201028,964542.7708219406
2022-08-19 05:30:00 IST +0530,juno-network,juno,JUNO,6.0778148561896534,348503899.9696176,872630.1300483254
2022-08-20 05:30:00 IST +0530,juno-network,juno,JUNO,5.5899653134144005,321991492.95208895,1553414.2631283277
2022-08-21 05:30:00 IST +0530,juno-network,juno,JUNO,5.24484298727559,302429348.0350234,837313.4211587949
2022-08-22 05:30:00 IST +0530,juno-network,juno,JUNO,5.411937393721032,311679722.02302104,877901.6371585065
2022-08-23 05:30:00 IST +0530,juno-network,juno,JUNO,5.465302381095858,315428571.86602336,937826.2889792471
2022-08-24 05:30:00 IST +0530,juno-network,juno,JUNO,5.704865740392156,329686594.36757785,1154240.6113346682
2022-08-25 05:30:00 IST +0530,juno-network,juno,JUNO,5.769462648088806,333750078.6615617,1538889.686993495
2022-08-26 05:30:00 IST +0530,juno-network,juno,JUNO,6.1320400237986545,355390467.71445346,1664481.2966697605
2022-08-27 05:30:00 IST +0530,juno-network,juno,JUNO,5.439768081543516,314655102.78969914,959700.2263105911
2022-08-28 05:30:00 IST +0530,juno-network,juno,JUNO,5.3381919125646125,310091436.20439225,540646.7421478239
2022-08-29 05:30:00 IST +0530,juno-network,juno,JUNO,5.153904996544382,299443399.22579986,523304.10530306963
2022-08-30 05:30:00 IST +0530,juno-network,juno,JUNO,5.289700581756388,308105053.1044094,681572.036297493
2022-08-31 05:30:00 IST +0530,juno-network,juno,JUNO,5.400280279952196,315063912.6377451,649622.1277876006
2022-09-01 05:30:00 IST +0530,juno-network,juno,JUNO,5.266675178954185,307888041.20100385,587869.239103941
2022-09-02 05:30:00 IST +0530,juno-network,juno,JUNO,5.394082385078589,316769856.04677284,1012309.5503051212
2022-09-03 05:30:00 IST +0530,juno-network,juno,JUNO,5.2370593233806595,305231037.1647781,578908.9652473027
2022-09-04 05:30:00 IST +0530,juno-network,juno,JUNO,5.113515110361401,300433960.3922999,656016.8467766143
2022-09-05 05:30:00 IST +0530,juno-network,juno,JUNO,5.176783140927438,303876597.611518,675482.793598206
2022-09-06 05:30:00 IST +0530,juno-network,juno,JUNO,5.041438649581872,296742248.4282725,617159.8865811727
2022-09-07 05:30:00 IST +0530,juno-network,juno,JUNO,4.644530479733565,273486764.5568585,1125283.0677949458
2022-09-08 05:30:00 IST +0530,juno-network,juno,JUNO,5.006854375203687,294794272.2840661,860181.781383344
2022-09-09 05:30:00 IST +0530,juno-network,juno,JUNO,5.150626183340423,303950362.33310866,1294744.1206522854
2022-09-10 05:30:00 IST +0530,juno-network,juno,JUNO,5.551829689274849,327919725.01873887,2292453.458298444
2022-09-11 05:30:00 IST +0530,juno-network,juno,JUNO,5.752836302349615,339539960.90677005,1314070.680774497
2022-09-12 05:30:00 IST +0530,juno-network,juno,JUNO,5.740971990323322,337876377.7905154,1276579.386851938
2022-09-13 05:30:00 IST +0530,juno-network,juno,JUNO,5.637549599510536,334239204.84848154,1387235.8853208548
2022-09-14 05:30:00 IST +0530,juno-network,juno,JUNO,5.172465136999708,306685782.05705476,1160812.7818061772
2022-09-15 05:30:00 IST +0530,juno-network,juno,JUNO,5.182412405067081,305341435.3478454,866807.7218414743
2022-09-16 05:30:00 IST +0530,juno-network,juno,JUNO,5.342163561935193,319008813.08642626,1358716.637206518
2022-09-17 05:30:00 IST +0530,juno-network,juno,JUNO,5.696080259007155,339616489.0376669,1057162.3636696928
2022-09-18 05:30:00 IST +0530,juno-network,juno,JUNO,5.746748022806121,342402100.01913285,709864.5129805572
2022-09-19 05:30:00 IST +0530,juno-network,juno,JUNO,5.341089092066862,318955453.1394048,795384.7450475472
2022-09-20 05:30:00 IST +0530,juno-network,juno,JUNO,5.376216955028664,321372069.8055634,968331.8427695454
2022-09-21 05:30:00 IST +0530,juno-network,juno,JUNO,4.845758717205445,290498699.5516106,165015.34933151514
2022-09-22 05:30:00 IST +0530,juno-network,juno,JUNO,4.665217977946155,279783985.27484095,1037028.8746221671
2022-09-23 05:30:00 IST +0530,juno-network,juno,JUNO,5.049449307056831,303624172.8402487,984855.9747977677
2022-09-24 05:30:00 IST +0530,juno-network,juno,JUNO,4.799807318129341,291669260.2132731,1389620.583669112
2022-09-25 05:30:00 IST +0530,juno-network,juno,JUNO,4.6716369025457105,281090091.9486449,1120531.5539497642
2022-09-26 05:30:00 IST +0530,juno-network,juno,JUNO,4.549908518605579,273980371.2688186,1335437.418959267
2022-09-27 05:30:00 IST +0530,juno-network,juno,JUNO,4.37559436312238,263968377.92287043,1314652.6016058633
2022-09-28 05:30:00 IST +0530,juno-network,juno,JUNO,4.314316777454134,259743464.97540995,637843.1974146281
2022-09-29 05:30:00 IST +0530,juno-network,juno,JUNO,4.107345516349735,248808532.6333865,958921.1533566448
2022-09-30 05:30:00 IST +0530,juno-network,juno,JUNO,3.9438051925327637,238613159.427332,804029.5950567974
2022-10-01 05:30:00 IST +0530,juno-network,juno,JUNO,3.9058403516920364,236384806.15227106,532363.3372759063
2022-10-02 05:30:00 IST +0530,juno-network,juno,JUNO,3.82322934674293,232958253.2961917,432751.1524380778
2022-10-03 05:30:00 IST +0530,juno-network,juno,JUNO,3.7246610885593934,226457357.23634872,605017.4308858187
2022-10-04 05:30:00 IST +0530,juno-network,juno,JUNO,3.8327421124615952,233148744.99757606,543673.8582091441
2022-10-05 05:30:00 IST +0530,juno-network,juno,JUNO,3.8817707096773932,236769632.3145367,721127.5143610022
2022-10-06 05:30:00 IST +0530,juno-network,juno,JUNO,3.8969807516384996,238128403.39503703,804835.8457889273
2022-10-07 05:30:00 IST +0530,juno-network,juno,JUNO,3.8254321007823906,233765828.09220266,789307.1595346265
2022-10-08 05:30:00 IST +0530,juno-network,juno,JUNO,3.77597660240468,232908512.83118594,636102.373047421
2022-10-09 05:30:00 IST +0530,juno-network,juno,JUNO,3.766378066082815,231069652.39940777,495255.175483681
2022-10-10 05:30:00 IST +0530,juno-network,juno,JUNO,3.7676976226145347,230153362.33412328,459115.15327411826
2022-10-11 05:30:00 IST +0530,juno-network,juno,JUNO,3.5517850857516904,219212072.34293294,654478.5636966737
2022-10-11 09:23:52 IST +0530,juno-network,juno,JUNO,3.527145447420232,216817863.43465313,681110.1147946899
2022-01-15 05:30:00 IST +0530,crypto-com-chain,cro,Cronos,0.45679672573294605,11523571385.662556,135609904.75685152
2022-01-16 05:30:00 IST +0530,crypto-com-chain,cro,Cronos,0.4684102554580018,11821012990.03248,123317787.49873391
2022-01-17 05:30:00 IST +0530,crypto-com-chain,cro,Cronos,0.46485676378360447,11749316990.670889,101904465.41176353
2022-01-18 05:30:00 IST +0530,crypto-com-chain,cro,Cronos,0.44563797966134316,11257006436.663164,131857612.17392188
